timestamp,equipment_id,equipment_type,severity,message,facility,operator
2025-05-24T08:12:51.441422,turbine_01,turbine,INFO,turbine_01: Operating within normal parameters,Plant_C,Gail Fitzgerald
2025-05-24T08:12:51.441422,heat_exchanger_03,heat_exchanger,INFO,heat_exchanger_03: Routine maintenance completed successfully,Plant_C,Daniel Davis
2025-05-24T09:12:51.441422,turbine_03,turbine,WARNING,turbine_03: Blade Erosion detected during routine check,Plant_A,Amber May
2025-05-24T09:12:51.441422,motor_01,motor,INFO,motor_01: Performance metrics nominal,Plant_C,Joe Johnston
2025-05-24T09:12:51.441422,heat_exchanger_01,heat_exchanger,INFO,heat_exchanger_01: Performance metrics nominal,Plant_A,Scott Floyd
2025-05-24T09:12:51.441422,turbine_01,turbine,WARNING,"turbine_01: Vibration levels elevated to 11.1Hz, potential bearing wear detected",Plant_C,Erica Daniel
2025-05-24T09:12:51.441422,motor_04,motor,WARNING,motor_04: Overheating detected during routine check,Plant_A,Amanda Nolan
2025-05-24T10:12:51.441422,compressor_03,compressor,INFO,compressor_03: Routine maintenance completed successfully,Plant_A,Linda Vazquez
2025-05-24T10:12:51.441422,motor_01,motor,INFO,motor_01: Routine maintenance completed successfully,Plant_A,Courtney Meyer
2025-05-24T10:12:51.441422,turbine_01,turbine,INFO,turbine_01: Routine maintenance completed successfully,Plant_C,Kathryn Kennedy
2025-05-24T10:12:51.441422,compressor_01,compressor,WARNING,"compressor_01: System pressure dropped to 15.1 PSI, investigating cause",Plant_B,Robert Carey DDS
2025-05-24T10:12:51.441422,turbine_05,turbine,INFO,turbine_05: Routine maintenance completed successfully,Plant_B,Meredith Jones
2025-05-24T10:12:51.441422,motor_01,motor,INFO,motor_01: Operating within normal parameters,Plant_A,Brandon Walker
2025-05-24T11:12:51.441422,compressor_01,compressor,INFO,compressor_01: Scheduled inspection - no issues found,Plant_A,Alexander Garrett
2025-05-24T11:12:51.441422,motor_02,motor,INFO,motor_02: Scheduled inspection - no issues found,Plant_A,Emily Allen
2025-05-24T11:12:51.441422,heat_exchanger_02,heat_exchanger,INFO,heat_exchanger_02: Performance metrics nominal,Plant_B,Randy Villegas
2025-05-24T11:12:51.441422,compressor_01,compressor,WARNING,"compressor_01: System pressure dropped to 22.8 PSI, investigating cause",Plant_C,Andrea Tucker
2025-05-24T11:12:51.441422,turbine_03,turbine,INFO,turbine_03: Operating within normal parameters,Plant_B,Denise Schultz
2025-05-24T12:12:51.441422,pump_04,pump,INFO,pump_04: Routine maintenance completed successfully,Plant_C,Kayla Wright
2025-05-24T12:12:51.441422,motor_01,motor,INFO,motor_01: Performance metrics nominal,Plant_A,Jessica Smith PhD
2025-05-24T13:12:51.441422,turbine_03,turbine,INFO,turbine_03: Performance metrics nominal,Plant_A,Stephanie Bowen
2025-05-24T13:12:51.441422,pump_02,pump,WARNING,pump_02: Temperature reading 81.0°C exceeds normal range (40-60°C),Plant_C,Amy Ramirez
2025-05-24T13:12:51.441422,compressor_02,compressor,INFO,compressor_02: Scheduled inspection - no issues found,Plant_A,Daniel Carter
2025-05-24T13:12:51.441422,pump_05,pump,INFO,pump_05: Scheduled inspection - no issues found,Plant_A,Alfred Morales
2025-05-24T13:12:51.441422,heat_exchanger_01,heat_exchanger,INFO,heat_exchanger_01: Operating within normal parameters,Plant_A,Sheila Bryant
2025-05-24T13:12:51.441422,turbine_01,turbine,INFO,turbine_01: Operating within normal parameters,Plant_C,Dylan Ruiz
2025-05-24T13:12:51.441422,compressor_04,compressor,INFO,compressor_04: Performance metrics nominal,Plant_A,Jill Watts
2025-05-24T13:12:51.441422,compressor_01,compressor,WARNING,compressor_01: Valve Malfunction detected during routine check,Plant_C,Jacob Friedman
2025-05-24T13:12:51.441422,motor_01,motor,INFO,motor_01: Routine maintenance completed successfully,Plant_C,Sabrina Benitez
2025-05-24T13:12:51.441422,heat_exchanger_05,heat_exchanger,INFO,heat_exchanger_05: Operating within normal parameters,Plant_B,Dana Browning
2025-05-24T14:12:51.441422,heat_exchanger_04,heat_exchanger,INFO,heat_exchanger_04: Routine maintenance completed successfully,Plant_B,Matthew Foster
2025-05-24T14:12:51.441422,turbine_03,turbine,INFO,turbine_03: Performance metrics nominal,Plant_C,Brian Evans
2025-05-24T15:12:51.441422,motor_05,motor,INFO,motor_05: Routine maintenance completed successfully,Plant_A,Robert Brown
2025-05-24T15:12:51.441422,compressor_02,compressor,INFO,compressor_02: Routine maintenance completed successfully,Plant_A,John Cunningham DVM
2025-05-24T15:12:51.441422,motor_05,motor,INFO,motor_05: Routine maintenance completed successfully,Plant_C,Thomas Ellis
2025-05-24T15:12:51.441422,heat_exchanger_05,heat_exchanger,INFO,heat_exchanger_05: Performance metrics nominal,Plant_A,Jim Daniel
2025-05-24T15:12:51.441422,turbine_04,turbine,INFO,turbine_04: Routine maintenance completed successfully,Plant_B,Jennifer Little
2025-05-24T15:12:51.441422,heat_exchanger_01,heat_exchanger,INFO,heat_exchanger_01: Performance metrics nominal,Plant_A,Grant Chandler
2025-05-24T16:12:51.441422,heat_exchanger_04,heat_exchanger,WARNING,heat_exchanger_04: Corrosion detected during routine check,Plant_C,Jason Lester
2025-05-24T16:12:51.441422,heat_exchanger_02,heat_exchanger,INFO,heat_exchanger_02: Scheduled inspection - no issues found,Plant_B,Rachel Downs
2025-05-24T17:12:51.441422,motor_03,motor,INFO,motor_03: Operating within normal parameters,Plant_B,Amy Hutchinson
2025-05-24T17:12:51.441422,motor_02,motor,INFO,motor_02: Routine maintenance completed successfully,Plant_A,Randy Morrison
2025-05-24T17:12:51.441422,motor_04,motor,INFO,motor_04: Scheduled inspection - no issues found,Plant_A,Andrea Miller
2025-05-24T17:12:51.441422,motor_02,motor,INFO,motor_02: Operating within normal parameters,Plant_B,Miss Meagan King
2025-05-24T18:12:51.441422,compressor_03,compressor,INFO,compressor_03: Performance metrics nominal,Plant_B,Becky Reyes
2025-05-24T18:12:51.441422,turbine_02,turbine,INFO,turbine_02: Routine maintenance completed successfully,Plant_A,Denise Davis
2025-05-24T18:12:51.441422,pump_03,pump,INFO,pump_03: Operating within normal parameters,Plant_C,Todd Lyons
2025-05-24T19:12:51.441422,motor_01,motor,INFO,motor_01: Operating within normal parameters,Plant_A,Theresa Moore
2025-05-24T19:12:51.441422,compressor_01,compressor,WARNING,compressor_01: Oil level decreased by 1.7L in last 24h cycle,Plant_C,Timothy Roberts
2025-05-24T19:12:51.441422,compressor_05,compressor,INFO,compressor_05: Performance metrics nominal,Plant_C,Allison Smith
2025-05-24T19:12:51.441422,heat_exchanger_05,heat_exchanger,INFO,heat_exchanger_05: Routine maintenance completed successfully,Plant_A,Marvin Thornton
2025-05-24T19:12:51.441422,motor_03,motor,INFO,motor_03: Performance metrics nominal,Plant_A,Gregory Gonzalez
2025-05-24T19:12:51.441422,heat_exchanger_01,heat_exchanger,INFO,heat_exchanger_01: Performance metrics nominal,Plant_B,Gloria Davidson
2025-05-24T20:12:51.441422,turbine_04,turbine,INFO,turbine_04: Scheduled inspection - no issues found,Plant_C,Mr. James Douglas
2025-05-24T20:12:51.441422,heat_exchanger_04,heat_exchanger,INFO,heat_exchanger_04: Performance metrics nominal,Plant_A,Thomas Baker
2025-05-24T20:12:51.441422,pump_01,pump,INFO,pump_01: Performance metrics nominal,Plant_C,Katherine Jones
2025-05-24T20:12:51.441422,turbine_05,turbine,WARNING,turbine_05: Lubrication Issue detected during routine check,Plant_B,Michael Peterson
2025-05-24T20:12:51.441422,motor_02,motor,INFO,motor_02: Scheduled inspection - no issues found,Plant_C,Faith Duncan
2025-05-24T21:12:51.441422,pump_01,pump,INFO,pump_01: Performance metrics nominal,Plant_B,Brandon Bernard
2025-05-24T21:12:51.441422,compressor_05,compressor,WARNING,compressor_05: Oil level decreased by 1.2L in last 24h cycle,Plant_B,Cynthia Lewis
2025-05-24T21:12:51.441422,heat_exchanger_01,heat_exchanger,INFO,heat_exchanger_01: Scheduled inspection - no issues found,Plant_A,Joseph Miller
2025-05-24T21:12:51.441422,compressor_03,compressor,WARNING,compressor_03: Valve Malfunction detected during routine check,Plant_A,Jared Johnson
2025-05-24T21:12:51.441422,motor_04,motor,INFO,motor_04: Operating within normal parameters,Plant_A,Christopher Li
2025-05-24T22:12:51.441422,heat_exchanger_02,heat_exchanger,INFO,heat_exchanger_02: Routine maintenance completed successfully,Plant_C,Paula Ramirez
2025-05-24T22:12:51.441422,turbine_02,turbine,INFO,turbine_02: Scheduled inspection - no issues found,Plant_C,Adam Greene
2025-05-24T22:12:51.441422,motor_01,motor,INFO,motor_01: Operating within normal parameters,Plant_C,Vicki Miller
2025-05-24T22:12:51.441422,pump_03,pump,WARNING,pump_03: Temperature reading 93.4°C exceeds normal range (40-60°C),Plant_A,Jodi Hobbs
2025-05-24T22:12:51.441422,compressor_02,compressor,INFO,compressor_02: Scheduled inspection - no issues found,Plant_A,Joseph Freeman
2025-05-24T22:12:51.441422,heat_exchanger_05,heat_exchanger,INFO,heat_exchanger_05: Operating within normal parameters,Plant_A,Tanya Kim
2025-05-24T22:12:51.441422,heat_exchanger_01,heat_exchanger,INFO,heat_exchanger_01: Scheduled inspection - no issues found,Plant_B,Hannah Hardy
2025-05-24T22:12:51.441422,pump_01,pump,INFO,pump_01: Operating within normal parameters,Plant_A,Erica English
2025-05-24T22:12:51.441422,pump_04,pump,INFO,pump_04: Routine maintenance completed successfully,Plant_A,Dr. Vanessa Sanders
2025-05-24T23:12:51.441422,motor_05,motor,WARNING,motor_05: Voltage Fluctuation detected during routine check,Plant_C,Joel Smith
2025-05-24T23:12:51.441422,heat_exchanger_04,heat_exchanger,INFO,heat_exchanger_04: Routine maintenance completed successfully,Plant_A,Erica Smith
2025-05-24T23:12:51.441422,turbine_04,turbine,INFO,turbine_04: Routine maintenance completed successfully,Plant_A,Tony Hunter
2025-05-24T23:12:51.441422,motor_02,motor,INFO,motor_02: Scheduled inspection - no issues found,Plant_C,Mr. Jon Jackson
2025-05-24T23:12:51.441422,compressor_04,compressor,WARNING,compressor_04: Cooling Issue detected during routine check,Plant_C,Cheryl Flores
2025-05-25T00:12:51.441422,motor_05,motor,WARNING,motor_05: Voltage Fluctuation detected during routine check,Plant_B,Robert Reid
2025-05-25T00:12:51.441422,compressor_02,compressor,INFO,compressor_02: Operating within normal parameters,Plant_A,Kaitlin Huerta
2025-05-25T00:12:51.441422,motor_05,motor,ERROR,motor_05: Voltage Fluctuation detected during routine check,Plant_C,Craig Adams
2025-05-25T00:12:51.441422,pump_04,pump,INFO,pump_04: Operating within normal parameters,Plant_B,Edwin Villegas
2025-05-25T00:12:51.441422,pump_04,pump,INFO,pump_04: Performance metrics nominal,Plant_B,Susan Hughes
2025-05-25T01:12:51.441422,heat_exchanger_03,heat_exchanger,INFO,heat_exchanger_03: Operating within normal parameters,Plant_B,Richard Guerra
2025-05-25T01:12:51.441422,heat_exchanger_03,heat_exchanger,INFO,heat_exchanger_03: Routine maintenance completed successfully,Plant_A,David Trujillo
2025-05-25T01:12:51.441422,heat_exchanger_05,heat_exchanger,INFO,heat_exchanger_05: Performance metrics nominal,Plant_C,Travis Petersen
2025-05-25T01:12:51.441422,turbine_04,turbine,INFO,turbine_04: Operating within normal parameters,Plant_B,Brian Strickland
2025-05-25T01:12:51.441422,heat_exchanger_01,heat_exchanger,INFO,heat_exchanger_01: Scheduled inspection - no issues found,Plant_C,Kristen Huynh
2025-05-25T01:12:51.441422,compressor_04,compressor,WARNING,compressor_04: Cooling Issue detected during routine check,Plant_C,Richard Rivera
2025-05-25T01:12:51.441422,pump_01,pump,ERROR,pump_01: Cavitation detected during routine check,Plant_B,Joseph Harris
2025-05-25T02:12:51.441422,turbine_01,turbine,WARNING,turbine_01: Balance Problem detected during routine check,Plant_A,Sarah Randall
2025-05-25T02:12:51.441422,motor_01,motor,INFO,motor_01: Scheduled inspection - no issues found,Plant_C,Katherine Kelley
2025-05-25T02:12:51.441422,compressor_01,compressor,INFO,compressor_01: Routine maintenance completed successfully,Plant_A,Samuel Bonilla
2025-05-25T02:12:51.441422,turbine_01,turbine,INFO,turbine_01: Routine maintenance completed successfully,Plant_B,Allison Mueller
2025-05-25T03:12:51.441422,pump_05,pump,INFO,pump_05: Performance metrics nominal,Plant_B,Michael Vaughan
2025-05-25T03:12:51.441422,heat_exchanger_01,heat_exchanger,WARNING,heat_exchanger_01: Thermal Stress detected during routine check,Plant_C,Matthew Pruitt
2025-05-25T04:12:51.441422,heat_exchanger_02,heat_exchanger,INFO,heat_exchanger_02: Routine maintenance completed successfully,Plant_A,Geoffrey Vaughn
2025-05-25T04:12:51.441422,heat_exchanger_05,heat_exchanger,INFO,heat_exchanger_05: Routine maintenance completed successfully,Plant_B,Sherry Smith
2025-05-25T04:12:51.441422,turbine_02,turbine,WARNING,turbine_02: Lubrication Issue detected during routine check,Plant_A,Eric Collins
2025-05-25T04:12:51.441422,heat_exchanger_04,heat_exchanger,INFO,heat_exchanger_04: Routine maintenance completed successfully,Plant_B,Daniel Williams DDS
2025-05-25T04:12:51.441422,compressor_01,compressor,WARNING,compressor_01: Oil level decreased by 0.6L in last 24h cycle,Plant_C,Cheryl Ward
2025-05-25T04:12:51.441422,pump_05,pump,INFO,pump_05: Operating within normal parameters,Plant_B,Mario Golden
2025-05-25T05:12:51.441422,pump_05,pump,WARNING,"pump_05: Vibration levels elevated to 9.6Hz, potential bearing wear detected",Plant_A,William Adams
2025-05-25T05:12:51.441422,heat_exchanger_01,heat_exchanger,INFO,heat_exchanger_01: Routine maintenance completed successfully,Plant_C,Susan Hernandez
2025-05-25T05:12:51.441422,pump_02,pump,INFO,pump_02: Scheduled inspection - no issues found,Plant_C,Dennis Schmidt MD
2025-05-25T06:12:51.441422,compressor_05,compressor,INFO,compressor_05: Routine maintenance completed successfully,Plant_C,Juan Cooley
2025-05-25T06:12:51.441422,motor_02,motor,ERROR,motor_02: Voltage Fluctuation detected during routine check,Plant_B,Mary Soto
2025-05-25T06:12:51.441422,heat_exchanger_01,heat_exchanger,WARNING,heat_exchanger_01: Fouling detected during routine check,Plant_C,John Mitchell
2025-05-25T06:12:51.441422,motor_01,motor,INFO,motor_01: Routine maintenance completed successfully,Plant_A,Randy Gallegos
2025-05-25T07:12:51.441422,turbine_05,turbine,ERROR,turbine_05: Lubrication Issue detected during routine check,Plant_C,Diane Lowe
2025-05-25T07:12:51.441422,turbine_03,turbine,WARNING,"turbine_03: Vibration levels elevated to 9.1Hz, potential bearing wear detected",Plant_C,Jordan Fischer
2025-05-25T07:12:51.441422,heat_exchanger_03,heat_exchanger,INFO,heat_exchanger_03: Routine maintenance completed successfully,Plant_C,Jennifer Ramos
2025-05-25T08:12:51.441422,motor_05,motor,INFO,motor_05: Scheduled inspection - no issues found,Plant_B,Carrie Haynes
2025-05-25T08:12:51.441422,compressor_03,compressor,INFO,compressor_03: Scheduled inspection - no issues found,Plant_B,Andrew Hudson
2025-05-25T08:12:51.441422,heat_exchanger_03,heat_exchanger,INFO,heat_exchanger_03: Routine maintenance completed successfully,Plant_B,Wesley Lopez
2025-05-25T08:12:51.441422,compressor_02,compressor,INFO,compressor_02: Performance metrics nominal,Plant_C,Michael Weber
2025-05-25T08:12:51.441422,motor_02,motor,INFO,motor_02: Operating within normal parameters,Plant_B,Troy Vaughan
2025-05-25T08:12:51.441422,turbine_05,turbine,INFO,turbine_05: Performance metrics nominal,Plant_A,Amanda Carrillo
2025-05-25T08:12:51.441422,motor_05,motor,INFO,motor_05: Operating within normal parameters,Plant_B,Nicole Baker
2025-05-25T09:12:51.441422,compressor_01,compressor,WARNING,compressor_01: Oil level decreased by 1.8L in last 24h cycle,Plant_A,Shannon Fry
2025-05-25T09:12:51.441422,heat_exchanger_01,heat_exchanger,WARNING,heat_exchanger_01: Fouling detected during routine check,Plant_B,David Jensen
2025-05-25T09:12:51.441422,turbine_01,turbine,INFO,turbine_01: Performance metrics nominal,Plant_C,Lauren Jackson
2025-05-25T09:12:51.441422,motor_03,motor,INFO,motor_03: Routine maintenance completed successfully,Plant_B,Mr. Joseph Anderson
2025-05-25T10:12:51.441422,pump_03,pump,INFO,pump_03: Operating within normal parameters,Plant_A,Robert Morris
2025-05-25T10:12:51.441422,motor_04,motor,INFO,motor_04: Operating within normal parameters,Plant_C,Timothy Simpson
2025-05-25T10:12:51.441422,motor_02,motor,INFO,motor_02: Scheduled inspection - no issues found,Plant_C,John Gibson
2025-05-25T10:12:51.441422,compressor_02,compressor,INFO,compressor_02: Operating within normal parameters,Plant_A,Gregory Guzman
2025-05-25T10:12:51.441422,pump_02,pump,ERROR,"pump_02: Pressure drop detected, possible seal integrity compromise",Plant_B,Margaret Sanford
2025-05-25T10:12:51.441422,motor_01,motor,INFO,motor_01: Performance metrics nominal,Plant_A,Daniel Oliver
2025-05-25T10:12:51.441422,motor_03,motor,WARNING,motor_03: Bearing Failure detected during routine check,Plant_A,Joseph Faulkner
2025-05-25T11:12:51.441422,heat_exchanger_05,heat_exchanger,INFO,heat_exchanger_05: Performance metrics nominal,Plant_A,Brett Hurst
2025-05-25T11:12:51.441422,heat_exchanger_03,heat_exchanger,INFO,heat_exchanger_03: Performance metrics nominal,Plant_A,Christy Ward
2025-05-25T11:12:51.441422,compressor_03,compressor,INFO,compressor_03: Scheduled inspection - no issues found,Plant_C,Ashley Rojas
2025-05-25T11:12:51.441422,turbine_01,turbine,INFO,turbine_01: Routine maintenance completed successfully,Plant_A,Heather Chung
2025-05-25T11:12:51.441422,heat_exchanger_01,heat_exchanger,INFO,heat_exchanger_01: Scheduled inspection - no issues found,Plant_A,Jenna Mcmillan
2025-05-25T11:12:51.441422,motor_05,motor,INFO,motor_05: Operating within normal parameters,Plant_A,Jamie Wood
2025-05-25T12:12:51.441422,turbine_05,turbine,INFO,turbine_05: Scheduled inspection - no issues found,Plant_C,William Ross
2025-05-25T12:12:51.441422,motor_04,motor,INFO,motor_04: Operating within normal parameters,Plant_C,Richard Potts
2025-05-25T12:12:51.441422,turbine_04,turbine,INFO,turbine_04: Routine maintenance completed successfully,Plant_C,Michael Williams
2025-05-25T12:12:51.441422,turbine_04,turbine,ERROR,turbine_04: Blade Erosion detected during routine check,Plant_A,Sonya Bryant
2025-05-25T12:12:51.441422,pump_02,pump,INFO,pump_02: Operating within normal parameters,Plant_C,Tony Blake
2025-05-25T12:12:51.441422,heat_exchanger_02,heat_exchanger,INFO,heat_exchanger_02: Operating within normal parameters,Plant_C,Antonio Olsen
2025-05-25T12:12:51.441422,turbine_04,turbine,WARNING,turbine_04: Balance Problem detected during routine check,Plant_C,Victoria West
2025-05-25T12:12:51.441422,compressor_05,compressor,INFO,compressor_05: Performance metrics nominal,Plant_A,Krystal Martin
2025-05-25T13:12:51.441422,motor_04,motor,INFO,motor_04: Operating within normal parameters,Plant_A,Rebecca Nichols
2025-05-25T13:12:51.441422,pump_05,pump,INFO,pump_05: Scheduled inspection - no issues found,Plant_C,Nicholas Mclaughlin
2025-05-25T13:12:51.441422,motor_03,motor,INFO,motor_03: Performance metrics nominal,Plant_C,Mary Peters
2025-05-25T13:12:51.441422,turbine_01,turbine,INFO,turbine_01: Operating within normal parameters,Plant_B,Heather Richardson
2025-05-25T13:12:51.441422,motor_04,motor,INFO,motor_04: Operating within normal parameters,Plant_A,Paul Hensley
2025-05-25T14:12:51.441422,compressor_02,compressor,WARNING,compressor_02: Valve Malfunction detected during routine check,Plant_A,Robert Martin
2025-05-25T14:12:51.441422,pump_03,pump,INFO,pump_03: Scheduled inspection - no issues found,Plant_A,Randy Schultz
2025-05-25T14:12:51.441422,heat_exchanger_04,heat_exchanger,INFO,heat_exchanger_04: Operating within normal parameters,Plant_B,Jill Moss
2025-05-25T14:12:51.441422,heat_exchanger_04,heat_exchanger,INFO,heat_exchanger_04: Operating within normal parameters,Plant_B,Jared Jones
2025-05-25T14:12:51.441422,heat_exchanger_04,heat_exchanger,INFO,heat_exchanger_04: Routine maintenance completed successfully,Plant_A,Cory Davis
2025-05-25T14:12:51.441422,compressor_05,compressor,INFO,compressor_05: Operating within normal parameters,Plant_B,Tiffany Potter
2025-05-25T15:12:51.441422,motor_02,motor,INFO,motor_02: Routine maintenance completed successfully,Plant_B,Cindy Reyes
2025-05-25T15:12:51.441422,compressor_04,compressor,WARNING,"compressor_04: System pressure dropped to 24.9 PSI, investigating cause",Plant_B,Laura Rodgers
2025-05-25T15:12:51.441422,compressor_01,compressor,INFO,compressor_01: Scheduled inspection - no issues found,Plant_A,Justin Dillon
2025-05-25T16:12:51.441422,compressor_05,compressor,INFO,compressor_05: Scheduled inspection - no issues found,Plant_C,Amy Miller
2025-05-25T16:12:51.441422,pump_01,pump,INFO,pump_01: Performance metrics nominal,Plant_A,Sheila Chambers
2025-05-25T16:12:51.441422,compressor_04,compressor,WARNING,compressor_04: Oil level decreased by 1.9L in last 24h cycle,Plant_C,Shawn Lawson
2025-05-25T16:12:51.441422,compressor_05,compressor,INFO,compressor_05: Scheduled inspection - no issues found,Plant_B,Marissa Smith
2025-05-25T16:12:51.441422,heat_exchanger_03,heat_exchanger,INFO,heat_exchanger_03: Scheduled inspection - no issues found,Plant_B,Sabrina Arnold
2025-05-25T16:12:51.441422,heat_exchanger_04,heat_exchanger,INFO,heat_exchanger_04: Scheduled inspection - no issues found,Plant_A,Kimberly Ramirez
2025-05-25T16:12:51.441422,motor_04,motor,INFO,motor_04: Performance metrics nominal,Plant_A,William Bryant
2025-05-25T16:12:51.441422,turbine_03,turbine,INFO,turbine_03: Performance metrics nominal,Plant_C,Michael Haley
2025-05-25T16:12:51.441422,compressor_01,compressor,INFO,compressor_01: Scheduled inspection - no issues found,Plant_B,Jasmine Lopez
2025-05-25T17:12:51.441422,pump_02,pump,INFO,pump_02: Scheduled inspection - no issues found,Plant_B,Jennifer Nunez
2025-05-25T17:12:51.441422,turbine_05,turbine,INFO,turbine_05: Scheduled inspection - no issues found,Plant_B,William Arnold
2025-05-25T18:12:51.441422,compressor_04,compressor,INFO,compressor_04: Performance metrics nominal,Plant_A,Jeffery Mcmillan
2025-05-25T18:12:51.441422,turbine_02,turbine,INFO,turbine_02: Performance metrics nominal,Plant_A,Linda Miller
2025-05-25T18:12:51.441422,compressor_04,compressor,INFO,compressor_04: Operating within normal parameters,Plant_C,Kurt Mathews
2025-05-25T18:12:51.441422,turbine_05,turbine,INFO,turbine_05: Scheduled inspection - no issues found,Plant_A,John Henry
2025-05-25T18:12:51.441422,pump_05,pump,WARNING,"pump_05: Pressure drop detected, possible seal integrity compromise",Plant_C,Amber Brown
2025-05-25T18:12:51.441422,pump_02,pump,INFO,pump_02: Scheduled inspection - no issues found,Plant_C,Patricia Lopez
2025-05-25T19:12:51.441422,turbine_01,turbine,WARNING,turbine_01: Balance Problem detected during routine check,Plant_B,Grace Gibson
2025-05-25T19:12:51.441422,motor_02,motor,INFO,motor_02: Routine maintenance completed successfully,Plant_A,Angela Howell
2025-05-25T19:12:51.441422,motor_02,motor,WARNING,motor_02: Bearing Failure detected during routine check,Plant_A,Zachary Olson
2025-05-25T19:12:51.441422,motor_01,motor,INFO,motor_01: Routine maintenance completed successfully,Plant_B,Elaine Byrd MD
2025-05-25T19:12:51.441422,heat_exchanger_03,heat_exchanger,WARNING,heat_exchanger_03: Corrosion detected during routine check,Plant_B,Christy Burns
2025-05-25T19:12:51.441422,turbine_05,turbine,INFO,turbine_05: Operating within normal parameters,Plant_A,Justin Pham
2025-05-25T19:12:51.441422,turbine_04,turbine,INFO,turbine_04: Operating within normal parameters,Plant_C,Matthew Burns
2025-05-25T19:12:51.441422,turbine_02,turbine,INFO,turbine_02: Operating within normal parameters,Plant_C,Kelli Bowman
2025-05-25T19:12:51.441422,turbine_03,turbine,WARNING,turbine_03: Lubrication Issue detected during routine check,Plant_A,Daniel Allen
2025-05-25T20:12:51.441422,pump_05,pump,INFO,pump_05: Performance metrics nominal,Plant_C,Ashley Sullivan
2025-05-25T20:12:51.441422,turbine_05,turbine,INFO,turbine_05: Routine maintenance completed successfully,Plant_A,Jacqueline Dougherty
2025-05-25T20:12:51.441422,motor_04,motor,WARNING,motor_04: Bearing Failure detected during routine check,Plant_A,Jennifer Martin
2025-05-25T20:12:51.441422,pump_02,pump,INFO,pump_02: Operating within normal parameters,Plant_B,Cindy Butler
2025-05-25T20:12:51.441422,turbine_03,turbine,ERROR,"turbine_03: Vibration levels elevated to 11.5Hz, potential bearing wear detected",Plant_C,Dr. Gloria Wood
2025-05-25T21:12:51.441422,turbine_02,turbine,INFO,turbine_02: Routine maintenance completed successfully,Plant_A,Stephen Howard
2025-05-25T21:12:51.441422,pump_02,pump,ERROR,"pump_02: Pressure drop detected, possible seal integrity compromise",Plant_C,Maria Cole
2025-05-25T21:12:51.441422,heat_exchanger_01,heat_exchanger,WARNING,heat_exchanger_01: Fouling detected during routine check,Plant_A,James Mcmahon
2025-05-25T21:12:51.441422,pump_05,pump,INFO,pump_05: Operating within normal parameters,Plant_B,Samuel Reed
2025-05-25T21:12:51.441422,compressor_03,compressor,WARNING,"compressor_03: System pressure dropped to 18.4 PSI, investigating cause",Plant_B,Laurie Peters
2025-05-25T21:12:51.441422,heat_exchanger_03,heat_exchanger,INFO,heat_exchanger_03: Routine maintenance completed successfully,Plant_A,Bradley Smith
2025-05-25T22:12:51.441422,motor_01,motor,INFO,motor_01: Operating within normal parameters,Plant_C,James Romero
2025-05-25T22:12:51.441422,compressor_04,compressor,INFO,compressor_04: Performance metrics nominal,Plant_C,Robin Serrano
2025-05-25T22:12:51.441422,turbine_03,turbine,INFO,turbine_03: Scheduled inspection - no issues found,Plant_B,Ryan Reid
2025-05-25T22:12:51.441422,turbine_03,turbine,INFO,turbine_03: Routine maintenance completed successfully,Plant_C,Nicholas Hamilton
2025-05-25T23:12:51.441422,compressor_02,compressor,INFO,compressor_02: Operating within normal parameters,Plant_A,Christine Brown
2025-05-25T23:12:51.441422,turbine_03,turbine,INFO,turbine_03: Performance metrics nominal,Plant_B,Phillip Escobar
2025-05-25T23:12:51.441422,compressor_03,compressor,INFO,compressor_03: Scheduled inspection - no issues found,Plant_A,Zachary Jenkins
2025-05-25T23:12:51.441422,pump_03,pump,WARNING,pump_03: Temperature reading 82.5°C exceeds normal range (40-60°C),Plant_B,Ashley Nelson
2025-05-25T23:12:51.441422,heat_exchanger_01,heat_exchanger,INFO,heat_exchanger_01: Performance metrics nominal,Plant_A,Jill Davies
2025-05-26T00:12:51.441422,turbine_04,turbine,INFO,turbine_04: Performance metrics nominal,Plant_B,Marcus Riddle
2025-05-26T00:12:51.441422,motor_05,motor,WARNING,motor_05: Voltage Fluctuation detected during routine check,Plant_A,George Garcia
2025-05-26T00:12:51.441422,motor_04,motor,INFO,motor_04: Routine maintenance completed successfully,Plant_C,Kyle Black
2025-05-26T00:12:51.441422,turbine_01,turbine,WARNING,turbine_01: Lubrication Issue detected during routine check,Plant_C,Gary Carey
2025-05-26T01:12:51.441422,turbine_05,turbine,INFO,turbine_05: Operating within normal parameters,Plant_A,Derek Wade
2025-05-26T01:12:51.441422,heat_exchanger_04,heat_exchanger,WARNING,heat_exchanger_04: Flow Restriction detected during routine check,Plant_A,Erin Alvarado
2025-05-26T01:12:51.441422,heat_exchanger_05,heat_exchanger,INFO,heat_exchanger_05: Operating within normal parameters,Plant_C,Stacey Richardson
2025-05-26T01:12:51.441422,turbine_05,turbine,INFO,turbine_05: Operating within normal parameters,Plant_B,Keith Wilkerson
2025-05-26T01:12:51.441422,turbine_04,turbine,INFO,turbine_04: Operating within normal parameters,Plant_B,Kayla Harris
2025-05-26T01:12:51.441422,motor_05,motor,INFO,motor_05: Routine maintenance completed successfully,Plant_A,Sarah Jones
